Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,concept:name,lifecycle:transition,org:group
case-10853,T06 Determine necessity of stop advice-complete,Resource20,2012/01/09 18:03:39.027,Variant 1,1,Internet,General,Group 2,Resource20,task-51531,T06 Determine necessity of stop advice,complete,Group 1
case-10853,T10 Determine necessity to stop indication-complete,Resource20,2012/01/09 18:04:19.401,Variant 1,1,Internet,General,Group 2,Resource20,task-51588,T10 Determine necessity to stop indication,complete,Group 1
case-10854,Confirmation of receipt-complete,Resource20,2012/01/07 01:57:48.131,Variant 1,1,Internet,General,Group 2,Resource20,task-49907,Confirmation of receipt,complete,EMPTY
case-10854,T02 Check confirmation of receipt-complete,Resource20,2012/01/07 01:58:14.608,Variant 1,1,Internet,General,Group 2,Resource20,task-51534,T02 Check confirmation of receipt,complete,Group 4
case-10854,T04 Determine confirmation of receipt-complete,Resource20,2012/01/07 01:58:37.766,Variant 1,1,Internet,General,Group 2,Resource20,task-51536,T04 Determine confirmation of receipt,complete,Group 3
case-10854,T05 Print and send confirmation of receipt-complete,Resource20,2012/01/07 01:59:02.444,Variant 1,1,Internet,General,Group 2,Resource20,task-51537,T05 Print and send confirmation of receipt,complete,Group 2
case-10854,T06 Determine necessity of stop advice-complete,Resource20,2012/01/09 18:10:58.906,Variant 1,1,Internet,General,Group 2,Resource20,task-51535,T06 Determine necessity of stop advice,complete,Group 1
case-10854,T10 Determine necessity to stop indication-complete,Resource20,2012/01/09 18:11:58.715,Variant 1,1,Internet,General,Group 2,Resource20,task-51592,T10 Determine necessity to stop indication,complete,Group 1
case-10855,Confirmation of receipt-complete,Resource20,2012/01/07 02:01:10.603,Variant 1,1,Internet,General,Group 2,Resource20,task-49914,Confirmation of receipt,complete,EMPTY
case-10855,T02 Check confirmation of receipt-complete,Resource20,2012/01/07 02:01:38.601,Variant 1,1,Internet,General,Group 2,Resource20,task-51538,T02 Check confirmation of receipt,complete,Group 4
case-10855,T04 Determine confirmation of receipt-complete,Resource20,2012/01/07 02:02:16.472,Variant 1,1,Internet,General,Group 2,Resource20,task-51540,T04 Determine confirmation of receipt,complete,Group 3
case-10855,T05 Print and send confirmation of receipt-complete,Resource20,2012/01/07 02:02:44.551,Variant 1,1,Internet,General,Group 2,Resource20,task-51541,T05 Print and send confirmation of receipt,complete,Group 2
case-10855,T06 Determine necessity of stop advice-complete,Resource20,2012/01/09 18:13:55.440,Variant 1,1,Internet,General,Group 2,Resource20,task-51539,T06 Determine necessity of stop advice,complete,Group 1
case-10855,T10 Determine necessity to stop indication-complete,Resource20,2012/01/09 18:14:25.478,Variant 1,1,Internet,General,Group 2,Resource20,task-51596,T10 Determine necessity to stop indication,complete,Group 1
case-10856,Confirmation of receipt-complete,Resource20,2012/01/07 02:06:05.709,Variant 1,1,Internet,General,Group 2,Resource20,task-49938,Confirmation of receipt,complete,EMPTY
case-10856,T02 Check confirmation of receipt-complete,Resource20,2012/01/07 02:06:35.887,Variant 1,1,Internet,General,Group 2,Resource20,task-51542,T02 Check confirmation of receipt,complete,Group 4
case-10856,T04 Determine confirmation of receipt-complete,Resource20,2012/01/07 02:07:13.824,Variant 1,1,Internet,General,Group 2,Resource20,task-51544,T04 Determine confirmation of receipt,complete,Group 3
case-10856,T05 Print and send confirmation of receipt-complete,Resource20,2012/01/07 02:07:34.752,Variant 1,1,Internet,General,Group 2,Resource20,task-51545,T05 Print and send confirmation of receipt,complete,Group 2
case-10856,T06 Determine necessity of stop advice-complete,Resource20,2012/01/09 18:57:11.425,Variant 1,1,Internet,General,Group 2,Resource20,task-51543,T06 Determine necessity of stop advice,complete,Group 1
case-10856,T10 Determine necessity to stop indication-complete,Resource20,2012/01/09 18:57:58.055,Variant 1,1,Internet,General,Group 2,Resource20,task-51601,T10 Determine necessity to stop indication,complete,Group 1
case-10857,Confirmation of receipt-complete,Resource13,2012/01/05 04:36:09.258,Variant 29,29,Internet,General,Group 5,Resource13,task-49946,Confirmation of receipt,complete,EMPTY
case-10857,T06 Determine necessity of stop advice-complete,Resource13,2012/01/05 04:37:33.931,Variant 29,29,Internet,General,Group 5,Resource13,task-51231,T06 Determine necessity of stop advice,complete,Group 1
case-10857,T10 Determine necessity to stop indication-complete,Resource13,2012/01/05 04:53:52.494,Variant 29,29,Internet,General,Group 5,Resource13,task-51232,T10 Determine necessity to stop indication,complete,Group 1
case-10857,T16 Report reasons to hold request-complete,Resource13,2012/01/05 04:54:44.634,Variant 29,29,Internet,General,Group 5,Resource13,task-51233,T16 Report reasons to hold request,complete,Group 1
case-10857,T17 Check report Y to stop indication-complete,Resource13,2012/01/05 04:55:41.647,Variant 29,29,Internet,General,Group 5,Resource13,task-51234,T17 Check report Y to stop indication,complete,EMPTY
case-10857,T19 Determine report Y to stop indication-complete,Resource13,2012/01/05 04:56:18.050,Variant 29,29,Internet,General,Group 5,Resource13,task-51235,T19 Determine report Y to stop indication,complete,EMPTY
case-10857,T20 Print report Y to stop indication-complete,Resource13,2012/01/05 04:56:54.192,Variant 29,29,Internet,General,Group 5,Resource13,task-51236,T20 Print report Y to stop indication,complete,Group 2
case-10857,T02 Check confirmation of receipt-complete,Resource13,2012/01/05 17:19:19.141,Variant 29,29,Internet,General,Group 5,Resource13,task-51230,T02 Check confirmation of receipt,complete,EMPTY
case-10857,T04 Determine confirmation of receipt-complete,Resource13,2012/01/05 21:47:06.479,Variant 29,29,Internet,General,Group 5,Resource13,task-51250,T04 Determine confirmation of receipt,complete,EMPTY
case-10857,T05 Print and send confirmation of receipt-complete,Resource13,2012/01/05 21:47:44.454,Variant 29,29,Internet,General,Group 5,Resource13,task-51359,T05 Print and send confirmation of receipt,complete,EMPTY
case-10858,Confirmation of receipt-complete,Resource20,2012/01/07 02:09:08.572,Variant 1,1,Internet,General,Group 2,Resource20,task-49950,Confirmation of receipt,complete,EMPTY
case-10858,T02 Check confirmation of receipt-complete,Resource20,2012/01/07 02:09:34.549,Variant 1,1,Internet,General,Group 2,Resource20,task-51546,T02 Check confirmation of receipt,complete,Group 4
case-10858,T04 Determine confirmation of receipt-complete,Resource20,2012/01/07 02:10:02.415,Variant 1,1,Internet,General,Group 2,Resource20,task-51548,T04 Determine confirmation of receipt,complete,Group 3
case-10858,T05 Print and send confirmation of receipt-complete,Resource20,2012/01/07 02:10:25.423,Variant 1,1,Internet,General,Group 2,Resource20,task-51549,T05 Print and send confirmation of receipt,complete,Group 2
case-10858,T06 Determine necessity of stop advice-complete,Resource20,2012/01/09 18:59:39.010,Variant 1,1,Internet,General,Group 2,Resource20,task-51547,T06 Determine necessity of stop advice,complete,Group 1
case-10858,T10 Determine necessity to stop indication-complete,Resource20,2012/01/09 19:00:18.393,Variant 1,1,Internet,General,Group 2,Resource20,task-51605,T10 Determine necessity to stop indication,complete,Group 1
case-10861,Confirmation of receipt-complete,Resource20,2012/01/07 02:15:03.958,Variant 1,1,Internet,General,Group 2,Resource20,task-49951,Confirmation of receipt,complete,EMPTY
case-10861,T02 Check confirmation of receipt-complete,Resource20,2012/01/07 02:15:31.581,Variant 1,1,Internet,General,Group 2,Resource20,task-51554,T02 Check confirmation of receipt,complete,Group 4
case-10861,T04 Determine confirmation of receipt-complete,Resource20,2012/01/07 02:15:58.425,Variant 1,1,Internet,General,Group 2,Resource20,task-51556,T04 Determine confirmation of receipt,complete,Group 3
case-10861,T05 Print and send confirmation of receipt-complete,Resource20,2012/01/07 02:16:21.170,Variant 1,1,Internet,General,Group 2,Resource20,task-51557,T05 Print and send confirmation of receipt,complete,Group 2
case-10861,T06 Determine necessity of stop advice-complete,Resource20,2012/01/09 19:13:58.004,Variant 1,1,Internet,General,Group 2,Resource20,task-51555,T06 Determine necessity of stop advice,complete,Group 1
case-10861,T10 Determine necessity to stop indication-complete,Resource20,2012/01/09 19:14:27.715,Variant 1,1,Internet,General,Group 2,Resource20,task-51614,T10 Determine necessity to stop indication,complete,Group 1
case-10862,Confirmation of receipt-complete,admin2,2011/12/15 20:53:12.667,Variant 3,3,Internet,Customer contact,,admin3,task-49958,Confirmation of receipt,complete,EMPTY
case-10863,Confirmation of receipt-complete,Resource20,2012/01/07 02:12:33.877,Variant 1,1,Internet,General,Group 2,Resource20,task-49982,Confirmation of receipt,complete,Group 1
case-10863,T02 Check confirmation of receipt-complete,Resource20,2012/01/07 02:13:03.650,Variant 1,1,Internet,General,Group 2,Resource20,task-51550,T02 Check confirmation of receipt,complete,Group 4
case-10863,T04 Determine confirmation of receipt-complete,Resource20,2012/01/07 02:13:26.748,Variant 1,1,Internet,General,Group 2,Resource20,task-51552,T04 Determine confirmation of receipt,complete,Group 3
case-10863,T05 Print and send confirmation of receipt-complete,Resource20,2012/01/07 02:13:47.123,Variant 1,1,Internet,General,Group 2,Resource20,task-51553,T05 Print and send confirmation of receipt,complete,Group 2
case-10863,T06 Determine necessity of stop advice-complete,Resource20,2012/01/09 19:01:58.448,Variant 1,1,Internet,General,Group 2,Resource20,task-51551,T06 Determine necessity of stop advice,complete,Group 1
case-10863,T10 Determine necessity to stop indication-complete,Resource20,2012/01/09 19:02:31.647,Variant 1,1,Internet,General,Group 2,Resource20,task-51609,T10 Determine necessity to stop indication,complete,Group 1
case-10864,Confirmation of receipt-complete,Resource03,2011/12/16 21:08:04.183,Variant 1,1,Internet,General,Group 5,Resource14,task-49987,Confirmation of receipt,complete,Group 1
case-10864,T02 Check confirmation of receipt-complete,Resource14,2012/01/13 00:42:20.138,Variant 1,1,Internet,General,Group 5,Resource14,task-50077,T02 Check confirmation of receipt,complete,Group 4
case-10864,T04 Determine confirmation of receipt-complete,Resource14,2012/01/13 00:46:21.518,Variant 1,1,Internet,General,Group 5,Resource14,task-52190,T04 Determine confirmation of receipt,complete,Group 3
case-10864,T05 Print and send confirmation of receipt-complete,Resource14,2012/01/13 00:47:07.049,Variant 1,1,Internet,General,Group 5,Resource14,task-52191,T05 Print and send confirmation of receipt,complete,Group 2
case-10864,T06 Determine necessity of stop advice-complete,Resource14,2012/01/13 00:47:44.589,Variant 1,1,Internet,General,Group 5,Resource14,task-50078,T06 Determine necessity of stop advice,complete,Group 1
case-10864,T10 Determine necessity to stop indication-complete,Resource14,2012/01/13 00:48:18.252,Variant 1,1,Internet,General,Group 5,Resource14,task-52192,T10 Determine necessity to stop indication,complete,Group 1
case-10890,Confirmation of receipt-complete,Resource18,2012/01/11 00:22:52.336,Variant 1,1,Internet,General,Group 5,Resource18,task-50051,Confirmation of receipt,complete,EMPTY
case-10890,T02 Check confirmation of receipt-complete,Resource18,2012/01/11 00:23:38.942,Variant 1,1,Internet,General,Group 5,Resource18,task-51829,T02 Check confirmation of receipt,complete,EMPTY
case-10890,T04 Determine confirmation of receipt-complete,Resource18,2012/01/11 00:24:44.401,Variant 1,1,Internet,General,Group 5,Resource18,task-51831,T04 Determine confirmation of receipt,complete,Group 3
case-10890,T05 Print and send confirmation of receipt-complete,Resource18,2012/01/11 00:25:19.302,Variant 1,1,Internet,General,Group 5,Resource18,task-51832,T05 Print and send confirmation of receipt,complete,Group 2
case-10890,T06 Determine necessity of stop advice-complete,Resource18,2012/01/11 00:54:53.704,Variant 1,1,Internet,General,Group 5,Resource18,task-51830,T06 Determine necessity of stop advice,complete,Group 1
case-10890,T10 Determine necessity to stop indication-complete,Resource18,2012/01/11 00:55:30.283,Variant 1,1,Internet,General,Group 5,Resource18,task-51855,T10 Determine necessity to stop indication,complete,Group 1
case-10892,Confirmation of receipt-complete,Resource16,2011/12/21 17:41:50.337,Variant 1,1,Internet,General,Group 8,Resource11,task-50052,Confirmation of receipt,complete,EMPTY
case-10892,T02 Check confirmation of receipt-complete,Resource16,2011/12/21 17:42:49.661,Variant 1,1,Internet,General,Group 8,Resource11,task-50385,T02 Check confirmation of receipt,complete,Group 4
case-10892,T04 Determine confirmation of receipt-complete,Resource16,2011/12/21 17:44:56.141,Variant 1,1,Internet,General,Group 8,Resource11,task-50387,T04 Determine confirmation of receipt,complete,Group 3
case-10892,T05 Print and send confirmation of receipt-complete,Resource16,2011/12/21 17:51:22.982,Variant 1,1,Internet,General,Group 8,Resource11,task-50388,T05 Print and send confirmation of receipt,complete,Group 2
case-10892,T06 Determine necessity of stop advice-complete,Resource16,2011/12/21 17:52:15.331,Variant 1,1,Internet,General,Group 8,Resource11,task-50386,T06 Determine necessity of stop advice,complete,Group 1
case-10892,T10 Determine necessity to stop indication-complete,Resource16,2011/12/21 17:53:08.141,Variant 1,1,Internet,General,Group 8,Resource11,task-50389,T10 Determine necessity to stop indication,complete,Group 1
case-10918,Confirmation of receipt-complete,Resource42,2012/01/23 19:23:25.017,Variant 3,3,Internet,General,,Resource26,task-49844,Confirmation of receipt,complete,EMPTY
case-10929,Confirmation of receipt-complete,Resource28,2011/12/20 00:34:47.491,Variant 4,4,Internet,General,Group 11,Resource28,task-49932,Confirmation of receipt,complete,EMPTY
case-10929,T02 Check confirmation of receipt-complete,Resource28,2011/12/20 00:37:28.906,Variant 4,4,Internet,General,Group 11,Resource28,task-50250,T02 Check confirmation of receipt,complete,EMPTY
case-10929,T06 Determine necessity of stop advice-complete,Resource28,2011/12/20 00:38:21.935,Variant 4,4,Internet,General,Group 11,Resource28,task-50251,T06 Determine necessity of stop advice,complete,Group 1
case-10929,T10 Determine necessity to stop indication-complete,Resource28,2011/12/20 00:39:29.045,Variant 4,4,Internet,General,Group 11,Resource28,task-50253,T10 Determine necessity to stop indication,complete,Group 1
