Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,oranization country,org:group,org:role,organization country,organization involved,product,resource country
1-612515539,Accepted-In Progress,Praveen,2011/11/20 03:35:42.000,Variant 23,23,Accepted,High,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-612515539,Queued-Awaiting Assignment,Praveen,2011/11/20 03:37:42.000,Variant 23,23,Queued,High,Awaiting Assignment,se,Org line C,E_10,,,PROD802,Sweden
1-612515539,Queued-Awaiting Assignment,Martin,2011/11/21 15:07:43.000,Variant 23,23,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD802,Sweden
1-613033122,Accepted-In Progress,Roland,2011/11/21 16:34:45.000,Variant 16,16,Accepted,Medium,In Progress,se,Org line G4,,,,PROD374,Sweden
1-613033122,Accepted-Wait,Roland,2011/11/28 23:12:09.000,Variant 16,16,Accepted,Medium,Wait,se,Org line G4,,,,PROD374,Sweden
1-613033122,Accepted-In Progress,Roland,2011/12/06 03:38:55.000,Variant 16,16,Accepted,Medium,In Progress,se,Org line G4,,,,PROD374,Sweden
1-613033122,Completed-Closed,Roland,2012/02/09 04:42:42.000,Variant 16,16,Completed,Medium,Closed,se,Org line G4,,,,PROD374,Sweden
1-616288482,Accepted-In Progress,Robert,2011/11/24 21:07:54.000,Variant 93,93,Accepted,Medium,In Progress,us,Org line C,E_4,,,PROD348,USA
1-616288482,Accepted-In Progress,Robert,2011/11/24 21:08:48.000,Variant 93,93,Accepted,Medium,In Progress,us,Org line C,E_4,,,PROD348,USA
1-616288482,Accepted-Wait,Robert,2011/11/24 21:16:44.000,Variant 93,93,Accepted,Medium,Wait,us,Org line C,E_4,,,PROD348,USA
1-616288482,Accepted-Assigned,Robert,2011/11/24 21:20:36.000,Variant 93,93,Accepted,Medium,Assigned,us,Org line C,E_4,,,PROD348,USA
1-616409083,Accepted-In Progress,Jonas,2011/11/25 00:30:30.000,Variant 27,27,Accepted,Medium,In Progress,in,Org line C,E_8,,,PROD473,Sweden
1-616409083,Completed-Closed,Jonas,2012/02/15 19:26:06.000,Variant 27,27,Completed,Medium,Closed,in,Org line C,E_8,,,PROD473,Sweden
1-616409083,Accepted-In Progress,Jonas,2012/02/15 22:54:41.000,Variant 27,27,Accepted,Medium,In Progress,in,Org line C,E_8,,,PROD473,Sweden
1-616409083,Completed-Closed,Jonas,2012/02/15 23:12:50.000,Variant 27,27,Completed,Medium,Closed,in,Org line C,E_8,,,PROD473,Sweden
1-616977258,Accepted-In Progress,Niklas,2011/11/25 19:33:57.000,Variant 8,8,Accepted,Low,In Progress,se,Org line A2,A2_2,,,PROD681,Sweden
1-616977258,Accepted-Assigned,Niklas,2012/01/05 18:31:53.000,Variant 8,8,Accepted,Low,Assigned,se,Org line A2,A2_2,,,PROD681,Sweden
1-616977258,Accepted-In Progress,Niklas,2012/04/23 17:06:44.000,Variant 8,8,Accepted,Low,In Progress,se,Org line A2,A2_2,,,PROD681,Sweden
1-616977258,Completed-Closed,Niklas,2012/04/23 17:07:42.000,Variant 8,8,Completed,Low,Closed,se,Org line A2,A2_2,,,PROD681,Sweden
1-616993936,Accepted-In Progress,Ann-Charlotte,2011/11/25 18:23:38.000,Variant 23,23,Accepted,Medium,In Progress,se,Org line C,E_10,,,PROD659,Sweden
1-616993936,Queued-Awaiting Assignment,Ann-Charlotte,2011/11/25 18:28:42.000,Variant 23,23,Queued,Medium,Awaiting Assignment,se,Org line C,E_10,,,PROD659,Sweden
1-616993936,Queued-Awaiting Assignment,Ann-Charlotte,2011/11/25 18:32:07.000,Variant 23,23,Queued,Medium,Awaiting Assignment,se,Org line C,E_10,,,PROD659,Sweden
1-617049384,Accepted-In Progress,Vesa,2011/11/25 22:08:25.000,Variant 1,1,Accepted,High,In Progress,se,Org line C,C_6,,,PROD805,Sweden
1-617049384,Completed-Closed,Vesa,2012/01/23 17:11:18.000,Variant 1,1,Completed,High,Closed,se,Org line C,C_6,,,PROD805,Sweden
1-617084616,Accepted-In Progress,Roland,2011/11/25 23:02:27.000,Variant 6,6,Accepted,Medium,In Progress,se,Org line G4,,,,PROD374,Sweden
1-617084616,Accepted-Wait,Roland,2011/12/05 15:23:00.000,Variant 6,6,Accepted,Medium,Wait,se,Org line G4,,,,PROD374,Sweden
1-617084616,Completed-Closed,Roland,2012/02/09 04:55:10.000,Variant 6,6,Completed,Medium,Closed,se,Org line G4,,,,PROD374,Sweden
1-617356985,Accepted-In Progress,Robert,2011/11/28 16:22:46.000,Variant 94,94,Accepted,Medium,In Progress,us,Org line C,E_4,,,PROD793,USA
1-617356985,Completed-Closed,Robert,2011/11/29 16:48:55.000,Variant 94,94,Completed,Medium,Closed,us,Org line C,E_4,,,PROD793,USA
1-617356985,Accepted-In Progress,Robert,2012/02/08 09:42:36.000,Variant 94,94,Accepted,Medium,In Progress,us,Org line C,E_4,,,PROD793,USA
1-617356985,Accepted-Wait,Robert,2012/02/08 10:04:57.000,Variant 94,94,Accepted,Medium,Wait,us,Org line C,E_4,,,PROD793,USA
1-617356985,Queued-Awaiting Assignment,Robert,2012/03/07 19:54:59.000,Variant 94,94,Queued,Medium,Awaiting Assignment,us,Org line C,E_4,,,PROD793,USA
1-617696569,Accepted-In Progress,Freddy,2011/11/29 11:12:33.000,Variant 95,95,Accepted,Medium,In Progress,in,Org line C,E_4,,,PROD325,INDIA
1-617696569,Completed-Closed,Freddy,2011/12/19 11:43:18.000,Variant 95,95,Completed,Medium,Closed,in,Org line C,E_4,,,PROD325,INDIA
1-617696569,Accepted-In Progress,Freddy,2012/01/18 19:05:10.000,Variant 95,95,Accepted,Medium,In Progress,in,Org line C,E_4,,,PROD325,INDIA
1-617696569,Completed-Closed,Freddy,2012/01/18 19:07:06.000,Variant 95,95,Completed,Medium,Closed,in,Org line C,E_4,,,PROD325,INDIA
1-617696569,Accepted-In Progress,Freddy,2012/02/14 16:15:07.000,Variant 95,95,Accepted,Medium,In Progress,in,Org line C,E_4,,,PROD325,INDIA
1-617696569,Completed-Closed,Freddy,2012/02/14 16:15:35.000,Variant 95,95,Completed,Medium,Closed,in,Org line C,E_4,,,PROD325,INDIA
1-618041243,Accepted-In Progress,Britt,2011/11/30 11:43:31.000,Variant 19,19,Accepted,High,In Progress,se,Org line A2,A2_1,,,PROD350,Sweden
1-618041243,Queued-Awaiting Assignment,Britt,2011/11/30 15:37:56.000,Variant 19,19,Queued,High,Awaiting Assignment,se,Org line A2,A2_1,,,PROD350,Sweden
1-618041243,Accepted-In Progress,Britt,2011/12/12 19:48:59.000,Variant 19,19,Accepted,High,In Progress,se,Org line A2,A2_1,,,PROD350,Sweden
1-618041243,Accepted-Wait,Britt,2011/12/12 21:52:54.000,Variant 19,19,Accepted,High,Wait,se,Org line A2,A2_1,,,PROD350,Sweden
1-618041243,Completed-Closed,Britt,2012/01/19 23:18:51.000,Variant 19,19,Completed,High,Closed,se,Org line A2,A2_1,,,PROD350,Sweden
1-618116069,Accepted-In Progress,Britt,2011/11/30 14:54:16.000,Variant 19,19,Accepted,Medium,In Progress,se,Org line A2,A2_1,,,PROD350,Sweden
1-618116069,Queued-Awaiting Assignment,Britt,2011/11/30 15:14:54.000,Variant 19,19,Queued,Medium,Awaiting Assignment,se,Org line A2,A2_1,,,PROD350,Sweden
1-618116069,Accepted-In Progress,Britt,2011/12/12 21:51:59.000,Variant 19,19,Accepted,Medium,In Progress,se,Org line A2,A2_1,,,PROD350,Sweden
1-618116069,Accepted-Wait,Britt,2011/12/12 21:52:05.000,Variant 19,19,Accepted,Medium,Wait,se,Org line A2,A2_1,,,PROD350,Sweden
1-618116069,Completed-Closed,Britt,2012/01/19 23:30:17.000,Variant 19,19,Completed,Medium,Closed,se,Org line A2,A2_1,,,PROD350,Sweden
1-618589528,Accepted-In Progress,Ian,2011/12/01 22:52:56.000,Variant 17,17,Accepted,High,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-618589528,Accepted-Assigned,Ian,2011/12/01 22:54:50.000,Variant 17,17,Accepted,High,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-618589528,Accepted-In Progress,Ian,2011/12/06 23:05:32.000,Variant 17,17,Accepted,High,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-619067777,Accepted-In Progress,Britt,2011/12/02 17:46:41.000,Variant 25,25,Accepted,Low,In Progress,cn,Org line A2,A2_1,,,PROD350,Sweden
1-619067777,Queued-Awaiting Assignment,Britt,2011/12/02 17:47:20.000,Variant 25,25,Queued,Low,Awaiting Assignment,cn,Org line A2,A2_1,,,PROD350,Sweden
1-619067777,Accepted-In Progress,Britt,2011/12/12 21:52:12.000,Variant 25,25,Accepted,Low,In Progress,cn,Org line A2,A2_1,,,PROD350,Sweden
1-619067777,Accepted-Wait,Britt,2011/12/12 21:52:18.000,Variant 25,25,Accepted,Low,Wait,cn,Org line A2,A2_1,,,PROD350,Sweden
1-619109941,Queued-Awaiting Assignment,Robert,2011/12/06 18:35:01.000,Variant 96,96,Queued,High,Awaiting Assignment,se,Org line C,E_4,,,PROD436,USA
1-619109941,Accepted-In Progress,Praveen,2011/12/06 19:50:12.000,Variant 96,96,Accepted,High,In Progress,se,Org line C,E_10,,,PROD436,Sweden
1-619109941,Queued-Awaiting Assignment,Martin,2011/12/06 19:56:00.000,Variant 96,96,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD436,Sweden
1-619109941,Queued-Awaiting Assignment,Martin,2012/01/30 21:13:13.000,Variant 96,96,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD436,Sweden
1-619109941,Queued-Awaiting Assignment,Martin,2012/01/30 21:13:51.000,Variant 96,96,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD436,Sweden
1-619109941,Queued-Awaiting Assignment,Martin,2012/01/30 21:17:46.000,Variant 96,96,Queued,High,Awaiting Assignment,se,Org line C,C_6,,,PROD436,Sweden
1-619109941,Accepted-In Progress,Pascal,2012/01/30 21:31:28.000,Variant 96,96,Accepted,High,In Progress,se,Org line C,C_6,,,PROD436,Sweden
1-619146141,Queued-Awaiting Assignment,Olivier,2011/12/02 20:57:32.000,Variant 9,9,Queued,Medium,Awaiting Assignment,fr,Org line C,C_6,,,PROD13,France
1-619254483,Accepted-In Progress,Maria,2011/12/02 22:37:58.000,Variant 1,1,Accepted,High,In Progress,se,Org line A2,A2_4,,,PROD591,Sweden
1-619254483,Completed-Closed,Maria,2012/01/10 17:11:14.000,Variant 1,1,Completed,High,Closed,se,Org line A2,A2_4,,,PROD591,Sweden
1-619699161,Accepted-In Progress,Viktoria,2011/12/05 20:01:36.000,Variant 97,97,Accepted,High,In Progress,se,Org line A2,A2_3,,,PROD231,Sweden
1-619699161,Queued-Awaiting Assignment,Viktoria,2011/12/05 20:13:30.000,Variant 97,97,Queued,High,Awaiting Assignment,se,Org line A2,A2_3,,,PROD231,Sweden
1-619699161,Accepted-In Progress,Kristina,2011/12/06 15:28:52.000,Variant 97,97,Accepted,High,In Progress,se,Org line A2,A2_3,,,PROD231,Sweden
1-619699161,Completed-Closed,Kristina,2011/12/06 16:41:47.000,Variant 97,97,Completed,High,Closed,se,Org line A2,A2_3,,,PROD231,Sweden
1-619699161,Accepted-Assigned,David,2012/01/30 20:40:16.000,Variant 97,97,Accepted,High,Assigned,se,Org line G4,,,,PROD231,Sweden
1-619699161,Accepted-In Progress,David,2012/02/02 03:50:03.000,Variant 97,97,Accepted,High,In Progress,se,Org line G4,,,,PROD231,Sweden
1-619699161,Completed-Closed,David,2012/02/02 03:51:19.000,Variant 97,97,Completed,High,Closed,se,Org line G4,,,,PROD231,Sweden
1-620015297,Accepted-In Progress,Rickard,2011/12/06 14:51:12.000,Variant 1,1,Accepted,Medium,In Progress,se,Org line G4,,,,PROD374,Sweden
1-620015297,Completed-Closed,Rickard,2012/02/08 21:12:13.000,Variant 1,1,Completed,Medium,Closed,se,Org line G4,,,,PROD374,Sweden
1-620432583,Accepted-In Progress,Britt,2011/12/07 12:38:29.000,Variant 43,43,Accepted,High,In Progress,se,Org line A2,A2_1,,,PROD350,Sweden
1-620432583,Queued-Awaiting Assignment,Britt,2011/12/07 12:39:00.000,Variant 43,43,Queued,High,Awaiting Assignment,se,Org line A2,A2_1,,,PROD350,Sweden
1-620432583,Accepted-In Progress,Britt,2011/12/12 21:51:36.000,Variant 43,43,Accepted,High,In Progress,se,Org line A2,A2_1,,,PROD350,Sweden
1-620432583,Accepted-Wait,Britt,2011/12/12 21:51:48.000,Variant 43,43,Accepted,High,Wait,se,Org line A2,A2_1,,,PROD350,Sweden
1-620432583,Accepted-In Progress,Britt,2012/01/19 22:53:52.000,Variant 43,43,Accepted,High,In Progress,se,Org line A2,A2_1,,,PROD350,Sweden
1-620432583,Completed-Closed,Britt,2012/01/19 23:05:09.000,Variant 43,43,Completed,High,Closed,se,Org line A2,A2_1,,,PROD350,Sweden
1-620483711,Accepted-In Progress,Praveen,2011/12/07 16:12:52.000,Variant 45,45,Accepted,Medium,In Progress,se,Org line C,E_10,,,PROD802,Sweden
1-620483711,Queued-Awaiting Assignment,Praveen,2011/12/07 16:27:06.000,Variant 45,45,Queued,Medium,Awaiting Assignment,se,Org line C,E_10,,,PROD802,Sweden
1-620483711,Queued-Awaiting Assignment,Martin,2011/12/08 15:57:49.000,Variant 45,45,Queued,Medium,Awaiting Assignment,se,Org line C,C_6,,,PROD802,Sweden
1-620483711,Accepted-In Progress,Martin,2011/12/14 19:58:14.000,Variant 45,45,Accepted,Medium,In Progress,se,Org line C,C_6,,,PROD802,Sweden
1-620925267,Accepted-In Progress,Ian,2011/12/08 18:10:07.000,Variant 17,17,Accepted,High,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-620925267,Accepted-Assigned,Ian,2011/12/08 18:19:05.000,Variant 17,17,Accepted,High,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-620925267,Accepted-In Progress,Ian,2011/12/13 19:56:25.000,Variant 17,17,Accepted,High,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-621039603,Accepted-In Progress,Ewa,2011/12/08 19:59:55.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-621039603,Completed-Closed,Ewa,2012/01/04 23:43:32.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-621311061,Accepted-In Progress,Bikshamaiah,2011/12/09 15:18:16.000,Variant 98,98,Accepted,Medium,In Progress,in,Org line D,D_2,,,PROD597,Sweden
1-621311061,Completed-Closed,Bikshamaiah,2011/12/09 15:22:15.000,Variant 98,98,Completed,Medium,Closed,in,Org line D,D_2,,,PROD597,Sweden
1-621311061,Accepted-In Progress,Bikshamaiah,2011/12/12 18:34:36.000,Variant 98,98,Accepted,Medium,In Progress,in,Org line D,D_2,,,PROD597,Sweden
1-621311061,Accepted-In Progress,Bikshamaiah,2011/12/12 18:38:44.000,Variant 98,98,Accepted,Medium,In Progress,in,Org line D,D_2,,,PROD597,Sweden
1-621311061,Completed-Closed,Bikshamaiah,2011/12/21 19:01:07.000,Variant 98,98,Completed,Medium,Closed,in,Org line D,D_2,,,PROD597,Sweden
1-621311061,Accepted-In Progress,Bikshamaiah,2012/01/06 18:08:42.000,Variant 98,98,Accepted,Medium,In Progress,in,Org line C,E_8,,,PROD597,Sweden
1-621311061,Completed-Closed,Bikshamaiah,2012/01/06 18:09:47.000,Variant 98,98,Completed,Medium,Closed,in,Org line C,E_8,,,PROD597,Sweden
1-621311061,Accepted-In Progress,Bikshamaiah,2012/01/06 20:35:53.000,Variant 98,98,Accepted,Medium,In Progress,in,Org line C,E_8,,,PROD597,Sweden
1-621311061,Completed-Closed,Bikshamaiah,2012/02/17 17:12:40.000,Variant 98,98,Completed,Medium,Closed,in,Org line C,E_8,,,PROD597,Sweden
1-621322866,Accepted-In Progress,Mikael,2011/12/09 15:13:39.000,Variant 1,1,Accepted,Medium,In Progress,se,Org line C,C_6,,,PROD154,Sweden
1-621322866,Completed-Closed,Mikael,2012/01/17 21:00:57.000,Variant 1,1,Completed,Medium,Closed,se,Org line C,C_6,,,PROD154,Sweden
1-621393223,Accepted-In Progress,Peter,2011/12/09 18:38:35.000,Variant 99,99,Accepted,Medium,In Progress,br,Org line C,E_1,,,PROD745,Belgium
1-621393223,Queued-Awaiting Assignment,Peter,2011/12/09 19:33:04.000,Variant 99,99,Queued,Medium,Awaiting Assignment,br,Org line C,E_1,,,PROD745,Belgium
1-621393223,Queued-Awaiting Assignment,Peter,2011/12/09 19:44:12.000,Variant 99,99,Queued,Medium,Awaiting Assignment,br,Org line C,C_1,,,PROD745,Belgium
1-621393223,Accepted-Assigned,Marie,2011/12/09 20:31:39.000,Variant 99,99,Accepted,Medium,Assigned,br,Org line C,C_1,,,PROD745,Sweden
1-621393223,Accepted-In Progress,Thiago,2012/04/20 23:34:45.000,Variant 99,99,Accepted,Medium,In Progress,br,Org line B,E_6,,,PROD745,Brazil
1-621393223,Completed-Closed,Thiago,2012/04/20 23:34:51.000,Variant 99,99,Completed,Medium,Closed,br,Org line B,E_6,,,PROD745,Brazil
1-622295317,Accepted-In Progress,Frederic,2011/12/12 22:33:32.000,Variant 6,6,Accepted,Medium,In Progress,fr,Org line A2,A2_2,,,PROD631,France
1-622295317,Accepted-Wait,Frederic,2012/03/02 18:22:18.000,Variant 6,6,Accepted,Medium,Wait,fr,Org line A2,A2_2,,,PROD631,France
1-622295317,Completed-Closed,Frederic,2012/03/22 22:45:50.000,Variant 6,6,Completed,Medium,Closed,fr,Org line A2,A2_2,,,PROD631,France
1-622618613,Accepted-In Progress,Britt,2011/12/13 11:07:15.000,Variant 19,19,Accepted,Low,In Progress,se,Org line A2,A2_1,,,PROD350,Sweden
1-622618613,Queued-Awaiting Assignment,Britt,2011/12/13 11:07:39.000,Variant 19,19,Queued,Low,Awaiting Assignment,se,Org line A2,A2_1,,,PROD350,Sweden
1-622618613,Accepted-In Progress,Britt,2011/12/13 14:11:12.000,Variant 19,19,Accepted,Low,In Progress,se,Org line A2,A2_1,,,PROD350,Sweden
1-622618613,Accepted-Wait,Britt,2011/12/13 14:11:20.000,Variant 19,19,Accepted,Low,Wait,se,Org line A2,A2_1,,,PROD350,Sweden
1-622618613,Completed-Closed,Britt,2012/01/19 23:38:31.000,Variant 19,19,Completed,Low,Closed,se,Org line A2,A2_1,,,PROD350,Sweden
1-622652886,Accepted-In Progress,Bikshamaiah,2011/12/13 16:52:25.000,Variant 1,1,Accepted,Low,In Progress,in,Org line C,E_8,,,PROD597,Sweden
1-622652886,Completed-Closed,Bikshamaiah,2012/04/30 23:41:11.000,Variant 1,1,Completed,Low,Closed,in,Org line C,E_8,,,PROD597,Sweden
1-622783644,Accepted-In Progress,Sameer,2011/12/13 17:19:11.000,Variant 16,16,Accepted,Low,In Progress,in,Org line C,E_4,,,PROD436,INDIA
1-622783644,Accepted-Wait,Sameer,2011/12/26 20:32:16.000,Variant 16,16,Accepted,Low,Wait,in,Org line C,E_4,,,PROD436,INDIA
1-622783644,Accepted-In Progress,Sameer,2012/05/18 15:01:25.000,Variant 16,16,Accepted,Low,In Progress,in,Org line C,E_4,,,PROD436,INDIA
1-622783644,Completed-Closed,Sameer,2012/05/18 15:02:02.000,Variant 16,16,Completed,Low,Closed,in,Org line C,E_4,,,PROD436,INDIA
1-622847448,Accepted-In Progress,Venkata,2011/12/13 22:36:57.000,Variant 3,3,Accepted,Medium,In Progress,se,Org line A2,A2_4,,,PROD337,Sweden
1-622847448,Accepted-Assigned,Venkata,2012/03/13 21:23:34.000,Variant 3,3,Accepted,Medium,Assigned,se,Org line A2,A2_4,,,PROD337,Sweden
1-622856843,Accepted-In Progress,Michel,2011/12/13 18:27:52.000,Variant 1,1,Accepted,High,In Progress,fr,Org line C,,,,PROD424,France
1-622856843,Completed-Closed,Michel,2012/01/24 16:29:10.000,Variant 1,1,Completed,High,Closed,fr,Org line C,,,,PROD424,France
1-622940906,Accepted-In Progress,Tomas,2011/12/13 20:52:14.000,Variant 14,14,Accepted,High,In Progress,cn,Org line A2,A2_2,,,PROD753,Sweden
1-622940906,Accepted-In Progress,Tomas,2012/01/13 17:07:55.000,Variant 14,14,Accepted,High,In Progress,cn,Org line A2,A2_2,,,PROD753,Sweden
1-622940906,Completed-Closed,Tomas,2012/01/17 18:10:00.000,Variant 14,14,Completed,High,Closed,cn,Org line A2,A2_2,,,PROD753,Sweden
1-623873811,Accepted-In Progress,Rakesh,2011/12/14 23:16:05.000,Variant 19,19,Accepted,High,In Progress,us,Org line C,E_10,,,PROD408,Sweden
1-623873811,Queued-Awaiting Assignment,Rakesh,2011/12/14 23:16:44.000,Variant 19,19,Queued,High,Awaiting Assignment,us,Org line C,E_10,,,PROD408,Sweden
1-623873811,Accepted-In Progress,Kymaria,2012/01/25 23:21:33.000,Variant 19,19,Accepted,High,In Progress,us,Org line C,V3_3,,,PROD408,USA
1-623873811,Accepted-Wait,Kymaria,2012/01/25 23:23:52.000,Variant 19,19,Accepted,High,Wait,us,Org line C,V3_3,,,PROD408,USA
1-623873811,Completed-Closed,Kymaria,2012/02/18 00:02:19.000,Variant 19,19,Completed,High,Closed,us,Org line C,V3_3,,,PROD408,USA
1-624219528,Accepted-In Progress,Rickard,2011/12/15 17:55:26.000,Variant 1,1,Accepted,Low,In Progress,se,Org line G4,,,,PROD374,Sweden
1-624219528,Completed-Closed,Rickard,2012/03/27 17:36:54.000,Variant 1,1,Completed,Low,Closed,se,Org line G4,,,,PROD374,Sweden
1-624403918,Queued-Awaiting Assignment,Prasad,2012/01/10 20:26:31.000,Variant 9,9,Queued,Medium,Awaiting Assignment,in,Org line C,E_10,,,PROD698,Sweden
1-624450715,Accepted-In Progress,Mikael,2011/12/15 22:23:36.000,Variant 6,6,Accepted,High,In Progress,se,Org line C,E_6,,,PROD148,Sweden
1-624450715,Accepted-Wait,Mikael,2011/12/15 22:23:45.000,Variant 6,6,Accepted,High,Wait,se,Org line C,E_6,,,PROD148,Sweden
1-624450715,Completed-Closed,Mikael,2012/03/30 20:07:57.000,Variant 6,6,Completed,High,Closed,se,Org line C,E_6,,,PROD148,Sweden
1-624745314,Accepted-In Progress,Rickard,2011/12/16 16:51:26.000,Variant 1,1,Accepted,High,In Progress,se,Org line G4,,,,PROD374,Sweden
1-624745314,Completed-Closed,Rickard,2012/02/08 21:15:41.000,Variant 1,1,Completed,High,Closed,se,Org line G4,,,,PROD374,Sweden
1-625322174,Accepted-In Progress,Olivier,2011/12/17 19:18:28.000,Variant 5,5,Accepted,Major,In Progress,fr,Org line C,C_6,,,PROD793,France
1-625322174,Queued-Awaiting Assignment,Olivier,2011/12/17 19:19:36.000,Variant 5,5,Queued,Major,Awaiting Assignment,fr,Org line C,C_6,,,PROD793,France
1-625459293,Accepted-In Progress,Britt,2011/12/19 10:13:32.000,Variant 19,19,Accepted,Low,In Progress,se,Org line A2,A2_1,,,PROD350,Sweden
1-625459293,Queued-Awaiting Assignment,Britt,2011/12/19 10:14:22.000,Variant 19,19,Queued,Low,Awaiting Assignment,se,Org line A2,A2_1,,,PROD350,Sweden
1-625459293,Accepted-In Progress,Britt,2012/01/05 21:08:46.000,Variant 19,19,Accepted,Low,In Progress,se,Org line A2,A2_1,,,PROD350,Sweden
1-625459293,Accepted-Wait,Britt,2012/01/05 21:25:39.000,Variant 19,19,Accepted,Low,Wait,se,Org line A2,A2_1,,,PROD350,Sweden
1-625459293,Completed-Closed,Britt,2012/01/19 23:33:55.000,Variant 19,19,Completed,Low,Closed,se,Org line A2,A2_1,,,PROD350,Sweden
1-626515794,Accepted-In Progress,Ian,2011/12/20 21:07:40.000,Variant 29,29,Accepted,High,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-626515794,Accepted-Assigned,Ian,2011/12/20 21:26:59.000,Variant 29,29,Accepted,High,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-626515794,Accepted-Assigned,Ian,2011/12/23 22:33:36.000,Variant 29,29,Accepted,High,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-627630611,Accepted-In Progress,Leif,2011/12/21 22:43:03.000,Variant 5,5,Accepted,Medium,In Progress,se,Org line C,E_10,,,PROD646,Sweden
1-627630611,Queued-Awaiting Assignment,Leif,2011/12/21 22:46:04.000,Variant 5,5,Queued,Medium,Awaiting Assignment,se,Org line C,E_10,,,PROD646,Sweden
