Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
1-728649379,Accepted-In Progress,Jörgen,2012/04/20 23:32:44.000,Variant 1,1,Accepted,High,In Progress,Org line A2,A2_3,se,G349 3rd,PROD750,Sweden
1-728649379,Completed-Closed,Jörgen,2012/04/20 23:47:59.000,Variant 1,1,Completed,High,Closed,Org line A2,A2_3,se,G349 3rd,PROD750,Sweden
1-729423803,Accepted-In Progress,Klas,2012/04/23 16:11:42.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_6,se,U2 2nd,PROD802,Sweden
1-729423803,Completed-Closed,Klas,2012/05/24 19:24:32.000,Variant 1,1,Completed,Major,Closed,Org line C,E_6,se,U2 2nd,PROD802,Sweden
1-729440922,Accepted-In Progress,Shin,2012/04/23 15:29:47.000,Variant 1,1,Accepted,Major,In Progress,Org line C,,jp,S29 2nd,PROD348,Japan
1-729440922,Completed-Closed,Shin,2012/04/25 17:20:11.000,Variant 1,1,Completed,Major,Closed,Org line C,,jp,S29 2nd,PROD348,Japan
1-729635576,Accepted-In Progress,Pai,2012/04/23 22:04:18.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_7,se,G153 2nd,PROD671,INDIA
1-729635576,Completed-Closed,Pai,2012/05/18 18:11:18.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_7,se,G153 2nd,PROD671,INDIA
1-729711756,Accepted-In Progress,Maria,2012/04/23 21:24:45.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_4,se,G118 2nd,PROD591,Sweden
1-729711756,Completed-Closed,Maria,2012/05/09 23:27:57.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_4,se,G118 2nd,PROD591,Sweden
1-729826369,Accepted-In Progress,Ewa,2012/04/23 22:56:04.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-729826369,Completed-Closed,Ewa,2012/04/23 22:59:57.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-729966151,Accepted-In Progress,Kåre,2012/04/24 00:15:33.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_1,be,G55 2nd,PROD227,Sweden
1-729966151,Completed-Closed,Kåre,2012/05/03 21:46:11.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_1,be,G55 2nd,PROD227,Sweden
1-730644447,Accepted-In Progress,Ewa,2012/04/24 17:49:59.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-730644447,Completed-Closed,Ewa,2012/04/24 17:55:03.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-730961258,Accepted-In Progress,Jörgen,2012/04/24 21:46:35.000,Variant 1,1,Accepted,Major,In Progress,Org line A2,A2_2,se,G28 3rd,PROD182,Sweden
1-730961258,Completed-Closed,Jörgen,2012/05/08 14:38:40.000,Variant 1,1,Completed,Major,Closed,Org line A2,A2_2,se,G28 3rd,PROD182,Sweden
1-731792664,Accepted-In Progress,Bikshamaiah,2012/04/25 16:34:38.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_8,in,G119 2nd,PROD597,Sweden
1-731792664,Completed-Closed,Bikshamaiah,2012/04/25 17:24:33.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_8,in,G119 2nd,PROD597,Sweden
1-733169018,Accepted-In Progress,Michal,2012/04/26 19:19:24.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_3,se,G362 3rd,PROD241,POLAND
1-733169018,Completed-Closed,Michal,2012/05/14 19:16:48.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_3,se,G362 3rd,PROD241,POLAND
1-733451291,Accepted-In Progress,Edward,2012/04/27 00:37:17.000,Variant 1,1,Accepted,High,In Progress,Org line C,,us,N6 2nd,PROD487,USA
1-733451291,Completed-Closed,Edward,2012/04/27 00:39:25.000,Variant 1,1,Completed,High,Closed,Org line C,,us,N6 2nd,PROD487,USA
1-734831769,Accepted-In Progress,Ewa,2012/04/27 20:51:08.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-734831769,Completed-Closed,Ewa,2012/04/27 21:05:37.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-734921423,Accepted-In Progress,Bjarne,2012/04/27 20:34:05.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_4,us,G88 2nd,PROD794,Sweden
1-734921423,Completed-Closed,Bjarne,2012/05/08 21:02:28.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_4,us,G88 2nd,PROD794,Sweden
1-735265367,Accepted-In Progress,Ewa,2012/04/28 09:18:10.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-735265367,Completed-Closed,Ewa,2012/04/28 09:20:33.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-735265425,Accepted-In Progress,Ewa,2012/04/28 09:45:24.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-735265425,Completed-Closed,Ewa,2012/04/28 09:48:03.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-736392818,Accepted-In Progress,Sivakumar,2012/04/30 16:27:14.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,C_6,se,G269 3rd,PROD621,INDIA
1-736392818,Completed-Closed,Sivakumar,2012/05/28 16:20:49.000,Variant 1,1,Completed,Medium,Closed,Org line C,C_6,se,G269 3rd,PROD621,INDIA
1-736474918,Accepted-In Progress,Jenny,2012/04/30 19:22:33.000,Variant 1,1,Accepted,High,In Progress,Org line G1,E_6,se,G358 2nd,PROD291,Sweden
1-736474918,Completed-Closed,Jenny,2012/04/30 19:27:28.000,Variant 1,1,Completed,High,Closed,Org line G1,E_6,se,G358 2nd,PROD291,Sweden
1-739307829,Accepted-In Progress,Lisbeth,2012/05/03 20:03:32.000,Variant 1,1,Accepted,Low,In Progress,Org line A2,A2_5,se,A10,PROD461,Sweden
1-739307829,Completed-Closed,Lisbeth,2012/05/07 15:19:38.000,Variant 1,1,Completed,Low,Closed,Org line A2,A2_5,se,A10,PROD461,Sweden
1-739606545,Accepted-In Progress,Joris,2012/05/03 22:24:57.000,Variant 1,1,Accepted,High,In Progress,Org line A2,A2_4,0,G11 2nd,PROD604,Belgium
1-739606545,Completed-Closed,Joris,2012/05/03 22:34:02.000,Variant 1,1,Completed,High,Closed,Org line A2,A2_4,0,G11 2nd,PROD604,Belgium
1-740409214,Accepted-In Progress,Vincent,2012/05/04 16:15:41.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_4,us,G88 2nd,PROD348,China
1-740409214,Completed-Closed,Vincent,2012/05/07 16:12:12.000,Variant 1,1,Completed,Major,Closed,Org line C,E_4,us,G88 2nd,PROD348,China
1-740676462,Accepted-In Progress,John,2012/05/04 21:38:12.000,Variant 1,1,Accepted,Major,In Progress,Org line C,C_6,us,N55 3rd,PROD785,USA
1-740676462,Completed-Closed,John,2012/05/09 21:49:54.000,Variant 1,1,Completed,Major,Closed,Org line C,C_6,us,N55 3rd,PROD785,USA
1-741753047,Accepted-In Progress,Jack,2012/05/07 20:22:07.000,Variant 1,1,Accepted,Major,In Progress,Org line A2,A2_1,se,D7,PROD238,Sweden
1-741753047,Completed-Closed,Jack,2012/05/07 20:24:21.000,Variant 1,1,Completed,Major,Closed,Org line A2,A2_1,se,D7,PROD238,Sweden
1-741758638,Accepted-In Progress,Peter,2012/05/07 19:51:27.000,Variant 1,1,Accepted,Major,In Progress,Org line A2,A2_5,cn,N18 2nd,PROD789,China
1-741758638,Completed-Closed,Peter,2012/05/24 12:04:34.000,Variant 1,1,Completed,Major,Closed,Org line A2,A2_5,cn,N18 2nd,PROD789,China
1-741807021,Accepted-In Progress,Sylvie,2012/05/07 20:19:57.000,Variant 1,1,Accepted,Low,In Progress,Org line C,C_1,us,G14 3rd,PROD398,France
1-741807021,Completed-Closed,Sylvie,2012/05/09 18:42:38.000,Variant 1,1,Completed,Low,Closed,Org line C,C_1,us,G14 3rd,PROD398,France
1-742397728,Accepted-In Progress,Ewa,2012/05/08 23:48:23.000,Variant 1,1,Accepted,Low,In Progress,Org line G3,,us,G199 3rd,PROD428,POLAND
1-742397728,Completed-Closed,Ewa,2012/05/08 23:50:22.000,Variant 1,1,Completed,Low,Closed,Org line G3,,us,G199 3rd,PROD428,POLAND
1-743659911,Accepted-In Progress,Lars,2012/05/10 22:53:26.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,C_4,se,G155 3rd,PROD673,Sweden
1-743659911,Completed-Closed,Lars,2012/05/31 22:19:08.000,Variant 1,1,Completed,Medium,Closed,Org line C,C_4,se,G155 3rd,PROD673,Sweden
1-743923075,Accepted-In Progress,Suzanne,2012/05/11 15:10:04.000,Variant 1,1,Accepted,Medium,In Progress,Org line V2,,se,T2 2nd,PROD631,Sweden
1-743923075,Completed-Closed,Suzanne,2012/05/30 16:57:00.000,Variant 1,1,Completed,Medium,Closed,Org line V2,,se,T2 2nd,PROD631,Sweden
1-744020867,Accepted-In Progress,Ewa,2012/05/11 18:32:41.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-744020867,Completed-Closed,Ewa,2012/05/11 18:35:47.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-744096281,Accepted-In Progress,Avvaru,2012/05/11 19:44:22.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_4,se,G47 2nd,PROD243,Sweden
1-744096281,Completed-Closed,Avvaru,2012/05/29 14:23:44.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_4,se,G47 2nd,PROD243,Sweden
1-744436815,Accepted-In Progress,Ewa,2012/05/13 23:29:31.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-744436815,Completed-Closed,Ewa,2012/05/13 23:30:04.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-744436853,Accepted-In Progress,Ewa,2012/05/13 23:54:39.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-744436853,Completed-Closed,Ewa,2012/05/14 00:01:55.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-744771526,Accepted-In Progress,Ewa,2012/05/14 18:27:18.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-744771526,Completed-Closed,Ewa,2012/05/14 18:28:52.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-744812279,Accepted-In Progress,Rakesh,2012/05/15 00:27:12.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_10,in,G288 2nd,PROD154,Sweden
1-744812279,Completed-Closed,Rakesh,2012/05/15 00:33:42.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_10,in,G288 2nd,PROD154,Sweden
1-744867338,Accepted-In Progress,Christer,2012/05/14 19:50:28.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_7,se,G161 2nd,PROD671,Sweden
1-744867338,Completed-Closed,Christer,2012/05/21 17:48:01.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_7,se,G161 2nd,PROD671,Sweden
1-744961184,Accepted-In Progress,Ewa,2012/05/14 21:12:01.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-744961184,Completed-Closed,Ewa,2012/05/14 21:14:26.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-744961783,Accepted-In Progress,Ewa,2012/05/14 21:44:18.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-744961783,Completed-Closed,Ewa,2012/05/14 21:56:34.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-745176353,Accepted-In Progress,Ruchi,2012/05/15 08:30:02.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_10,in,G288 2nd,PROD154,Sweden
1-745176353,Completed-Closed,Ruchi,2012/05/16 07:59:49.000,Variant 1,1,Completed,High,Closed,Org line C,E_10,in,G288 2nd,PROD154,Sweden
1-745323752,Accepted-In Progress,Per,2012/05/15 16:09:29.000,Variant 1,1,Accepted,High,In Progress,Org line C,C_1,be,G56 3rd,PROD795,Sweden
1-745323752,Completed-Closed,Per,2012/05/31 04:12:43.000,Variant 1,1,Completed,High,Closed,Org line C,C_1,be,G56 3rd,PROD795,Sweden
1-745528120,Accepted-In Progress,Ewa,2012/05/15 23:35:05.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-745528120,Completed-Closed,Ewa,2012/05/15 23:38:18.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-745590142,Accepted-In Progress,Åsa,2012/05/15 21:47:11.000,Variant 1,1,Accepted,Major,In Progress,Org line A2,D_1,se,L45 3rd,PROD617,Sweden
1-745590142,Completed-Closed,Åsa,2012/05/31 20:34:39.000,Variant 1,1,Completed,Major,Closed,Org line A2,D_1,se,L45 3rd,PROD617,Sweden
1-745630444,Accepted-In Progress,Vishal,2012/05/15 23:19:08.000,Variant 1,1,Accepted,Major,In Progress,Org line V5,,se,V20 2nd,PROD221,INDIA
1-745630444,Completed-Closed,Vishal,2012/05/15 23:27:51.000,Variant 1,1,Completed,Major,Closed,Org line V5,,se,V20 2nd,PROD221,INDIA
1-745791842,Accepted-In Progress,Ruchi,2012/05/16 09:13:02.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_10,in,G288 2nd,PROD154,Sweden
1-745791842,Completed-Closed,Ruchi,2012/05/16 09:18:13.000,Variant 1,1,Completed,High,Closed,Org line C,E_10,in,G288 2nd,PROD154,Sweden
1-746011641,Accepted-In Progress,Rakesh,2012/05/16 18:04:19.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_10,in,G288 2nd,PROD154,Sweden
1-746011641,Completed-Closed,Rakesh,2012/05/21 18:18:48.000,Variant 1,1,Completed,High,Closed,Org line C,E_10,in,G288 2nd,PROD154,Sweden
1-746123906,Accepted-In Progress,Hineesh,2012/05/16 19:23:17.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD793,INDIA
1-746123906,Completed-Closed,Hineesh,2012/05/22 18:19:21.000,Variant 1,1,Completed,High,Closed,Org line C,E_4,us,G88 2nd,PROD793,INDIA
1-746191809,Accepted-In Progress,Ewa,2012/05/16 23:12:20.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-746191809,Completed-Closed,Ewa,2012/05/16 23:54:28.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-746374026,Accepted-In Progress,Ewa,2012/05/16 23:58:10.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-746374026,Completed-Closed,Ewa,2012/05/17 22:46:59.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-746662247,Accepted-In Progress,Ewa,2012/05/17 22:20:58.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-746662247,Completed-Closed,Ewa,2012/05/17 22:30:49.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-746662619,Accepted-In Progress,Ewa,2012/05/17 22:51:43.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-746662619,Completed-Closed,Ewa,2012/05/18 22:10:30.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-746969187,Accepted-In Progress,Ewa,2012/05/18 18:29:44.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-746969187,Completed-Closed,Ewa,2012/05/18 18:32:34.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-746969236,Accepted-In Progress,Ewa,2012/05/18 18:42:26.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-746969236,Completed-Closed,Ewa,2012/05/18 18:43:58.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-747147608,Accepted-In Progress,Charlotta,2012/05/19 04:02:06.000,Variant 1,1,Accepted,Low,In Progress,Org line G4,,se,S32 2nd,PROD633,Sweden
1-747147608,Completed-Closed,Charlotta,2012/05/24 15:36:08.000,Variant 1,1,Completed,Low,Closed,Org line G4,,se,S32 2nd,PROD633,Sweden
1-747373035,Accepted-In Progress,Ashwani,2012/05/19 21:21:09.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_10,in,G276 2nd,PROD631,Sweden
1-747373035,Completed-Closed,Ashwani,2012/05/19 21:53:02.000,Variant 1,1,Completed,Low,Closed,Org line C,E_10,in,G276 2nd,PROD631,Sweden
1-747810698,Accepted-In Progress,Thomas,2012/05/21 22:44:23.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_1,us,G13 2nd,PROD460,Sweden
1-747810698,Completed-Closed,Thomas,2012/05/23 21:40:55.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_1,us,G13 2nd,PROD460,Sweden
1-748204098,Accepted-In Progress,Reine,2012/05/22 08:19:54.000,Variant 1,1,Accepted,High,In Progress,Org line G4,,se,S28 2nd,PROD343,Sweden
1-748204098,Completed-Closed,Reine,2012/05/31 15:38:22.000,Variant 1,1,Completed,High,Closed,Org line G4,,se,S28 2nd,PROD343,Sweden
1-748384181,Accepted-In Progress,Himmath,2012/05/22 16:53:45.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_10,in,G288 2nd,PROD154,Sweden
1-748384181,Completed-Closed,Himmath,2012/05/22 16:54:00.000,Variant 1,1,Completed,High,Closed,Org line C,E_10,in,G288 2nd,PROD154,Sweden
1-748438405,Accepted-In Progress,Ewa,2012/05/22 17:57:53.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-748438405,Completed-Closed,Ewa,2012/05/22 18:03:02.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-748680387,Accepted-In Progress,Ewa,2012/05/22 22:47:41.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-748680387,Completed-Closed,Ewa,2012/05/22 23:02:17.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-748850514,Accepted-In Progress,Hineesh,2012/05/23 14:18:50.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD166,INDIA
1-748850514,Completed-Closed,Hineesh,2012/05/29 12:43:36.000,Variant 1,1,Completed,High,Closed,Org line C,E_4,us,G88 2nd,PROD166,INDIA
1-749747547,Accepted-In Progress,Ewa,2012/05/24 21:59:11.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-749747547,Completed-Closed,Ewa,2012/05/24 22:00:55.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-751002678,Accepted-In Progress,Anurag,2012/05/28 21:36:41.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_10,in,G288 2nd,PROD154,Sweden
1-751002678,Completed-Closed,Anurag,2012/05/28 21:52:22.000,Variant 1,1,Completed,Major,Closed,Org line C,E_10,in,G288 2nd,PROD154,Sweden
1-751378836,Accepted-In Progress,Ewa,2012/05/29 17:54:33.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-751378836,Completed-Closed,Ewa,2012/05/29 18:08:42.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-752134249,Accepted-In Progress,Karl,2012/05/30 20:55:35.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_7,se,G161 2nd,PROD671,Sweden
1-752134249,Completed-Closed,Karl,2012/05/30 21:04:30.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_7,se,G161 2nd,PROD671,Sweden
1-752600115,Accepted-In Progress,Niklas,2012/05/31 17:58:45.000,Variant 1,1,Accepted,Major,In Progress,Org line A2,A2_3,se,U6 2nd,PROD831,Sweden
1-752600115,Completed-Closed,Niklas,2012/05/31 18:01:24.000,Variant 1,1,Completed,Major,Closed,Org line A2,A2_3,se,U6 2nd,PROD831,Sweden
1-752835764,Accepted-In Progress,Ewa,2012/06/01 02:07:59.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-752835764,Completed-Closed,Ewa,2012/06/01 02:09:21.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
