Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,lifecycle:transition,org:group
case-5014,T04 Determine confirmation of receipt,Resource10,2011/01/10 20:48:40.187,Variant 2,2,Internet,General,,Resource15,task-7374,complete,Group 3
case-5014,T05 Print and send confirmation of receipt,admin1,2011/01/11 22:30:46.933,Variant 2,2,Internet,General,,Resource15,task-7410,complete,Group 2
case-5036,Confirmation of receipt,Resource02,2011/01/13 19:23:04.049,Variant 2,2,Internet,General,,Resource02,task-6312,complete,EMPTY
case-5036,T02 Check confirmation of receipt,Resource02,2011/01/13 19:23:53.689,Variant 2,2,Internet,General,,Resource02,task-8036,complete,Group 4
case-5036,T06 Determine necessity of stop advice,Resource02,2011/01/13 19:56:43.766,Variant 2,2,Internet,General,,Resource02,task-8037,complete,Group 1
case-5036,T10 Determine necessity to stop indication,Resource02,2011/01/13 19:57:02.562,Variant 2,2,Internet,General,,Resource02,task-8058,complete,Group 1
case-5036,T04 Determine confirmation of receipt,Resource10,2011/01/13 20:06:13.687,Variant 2,2,Internet,General,,Resource02,task-8038,complete,Group 3
case-5036,T05 Print and send confirmation of receipt,admin1,2011/01/18 18:39:28.814,Variant 2,2,Internet,General,,Resource02,task-8069,complete,Group 2
case-5101,Confirmation of receipt,Resource07,2011/01/06 19:37:39.773,Variant 2,2,Internet,General,,Resource07,task-6605,complete,EMPTY
case-5101,T02 Check confirmation of receipt,Resource01,2011/01/06 20:59:25.872,Variant 2,2,Internet,General,,Resource07,task-6969,complete,EMPTY
case-5101,T06 Determine necessity of stop advice,Resource01,2011/01/06 21:00:30.307,Variant 2,2,Internet,General,,Resource07,task-6970,complete,Group 1
case-5101,T10 Determine necessity to stop indication,Resource01,2011/01/06 21:24:59.849,Variant 2,2,Internet,General,,Resource07,task-7032,complete,Group 1
case-5101,T04 Determine confirmation of receipt,Resource19,2011/01/07 20:21:38.240,Variant 2,2,Internet,General,,Resource07,task-7031,complete,EMPTY
case-5101,T05 Print and send confirmation of receipt,Resource07,2011/01/07 23:55:41.914,Variant 2,2,Internet,General,,Resource07,task-7218,complete,EMPTY
case-5109,Confirmation of receipt,Resource01,2011/01/06 19:49:52.689,Variant 2,2,Internet,General,,Resource01,task-6641,complete,EMPTY
case-5109,T02 Check confirmation of receipt,Resource01,2011/01/06 19:50:38.615,Variant 2,2,Internet,General,,Resource01,task-6971,complete,Group 4
case-5109,T06 Determine necessity of stop advice,Resource01,2011/01/06 19:51:57.478,Variant 2,2,Internet,General,,Resource01,task-6972,complete,Group 1
case-5109,T10 Determine necessity to stop indication,Resource01,2011/01/06 19:53:43.485,Variant 2,2,Internet,General,,Resource01,task-6974,complete,Group 1
case-5109,T04 Determine confirmation of receipt,Resource19,2011/01/07 19:26:10.339,Variant 2,2,Internet,General,,Resource01,task-6973,complete,EMPTY
case-5109,T05 Print and send confirmation of receipt,Resource07,2011/01/08 00:04:37.202,Variant 2,2,Internet,General,,Resource01,task-7207,complete,EMPTY
case-5113,Confirmation of receipt,Resource17,2011/01/21 03:14:09.459,Variant 2,2,Desk,General,,Resource17,task-6681,complete,EMPTY
case-5113,T02 Check confirmation of receipt,Resource17,2011/01/21 03:15:16.077,Variant 2,2,Desk,General,,Resource17,task-9127,complete,EMPTY
case-5113,T06 Determine necessity of stop advice,Resource17,2011/01/21 03:15:29.480,Variant 2,2,Desk,General,,Resource17,task-9128,complete,Group 1
case-5113,T10 Determine necessity to stop indication,Resource17,2011/01/21 03:15:55.081,Variant 2,2,Desk,General,,Resource17,task-9130,complete,Group 1
case-5113,T04 Determine confirmation of receipt,Resource10,2011/01/21 18:05:42.549,Variant 2,2,Desk,General,,Resource17,task-9129,complete,Group 3
case-5113,T05 Print and send confirmation of receipt,admin1,2011/01/24 21:08:25.996,Variant 2,2,Desk,General,,Resource17,task-9172,complete,Group 2
case-5151,Confirmation of receipt,Resource01,2011/01/06 20:15:36.220,Variant 2,2,Internet,General,,Resource01,task-6907,complete,EMPTY
case-5151,T02 Check confirmation of receipt,Resource01,2011/01/06 20:15:53.252,Variant 2,2,Internet,General,,Resource01,task-7002,complete,Group 4
case-5151,T06 Determine necessity of stop advice,Resource01,2011/01/06 20:18:47.531,Variant 2,2,Internet,General,,Resource01,task-7003,complete,Group 1
case-5151,T10 Determine necessity to stop indication,Resource01,2011/01/06 20:20:30.973,Variant 2,2,Internet,General,,Resource01,task-7005,complete,Group 1
case-5151,T04 Determine confirmation of receipt,Resource19,2011/01/07 19:48:17.595,Variant 2,2,Internet,General,,Resource01,task-7004,complete,EMPTY
case-5151,T05 Print and send confirmation of receipt,Resource07,2011/01/08 00:20:18.020,Variant 2,2,Internet,General,,Resource01,task-7214,complete,Group 2
case-5167,Confirmation of receipt,Resource01,2011/01/07 18:14:50.920,Variant 2,2,Internet,General,,Resource01,task-7026,complete,EMPTY
case-5167,T02 Check confirmation of receipt,Resource01,2011/01/07 18:15:05.586,Variant 2,2,Internet,General,,Resource01,task-7163,complete,Group 4
case-5167,T06 Determine necessity of stop advice,Resource01,2011/01/07 18:15:29.928,Variant 2,2,Internet,General,,Resource01,task-7164,complete,Group 1
case-5167,T10 Determine necessity to stop indication,Resource01,2011/01/07 18:15:55.787,Variant 2,2,Internet,General,,Resource01,task-7166,complete,Group 1
case-5167,T04 Determine confirmation of receipt,Resource19,2011/01/07 20:38:14.655,Variant 2,2,Internet,General,,Resource01,task-7165,complete,EMPTY
case-5167,T05 Print and send confirmation of receipt,Resource07,2011/01/08 00:38:36.184,Variant 2,2,Internet,General,,Resource01,task-7227,complete,Group 2
case-5196,Confirmation of receipt,Resource02,2011/01/17 23:09:30.414,Variant 2,2,Internet,General,,Resource02,task-7248,complete,EMPTY
case-5196,T02 Check confirmation of receipt,Resource02,2011/01/17 23:10:22.198,Variant 2,2,Internet,General,,Resource02,task-8661,complete,EMPTY
case-5196,T06 Determine necessity of stop advice,Resource02,2011/01/18 00:09:43.827,Variant 2,2,Internet,General,,Resource02,task-8662,complete,Group 1
case-5196,T10 Determine necessity to stop indication,Resource02,2011/01/18 00:14:08.197,Variant 2,2,Internet,General,,Resource02,task-8681,complete,Group 1
case-5196,T04 Determine confirmation of receipt,Resource10,2011/01/20 00:07:32.811,Variant 2,2,Internet,General,,Resource02,task-8664,complete,Group 3
case-5196,T05 Print and send confirmation of receipt,admin1,2011/01/21 23:14:59.560,Variant 2,2,Internet,General,,Resource02,task-8987,complete,Group 2
case-5243,Confirmation of receipt,Resource04,2011/01/17 22:08:29.581,Variant 2,2,Internet,General,,Resource04,task-7566,complete,EMPTY
case-5243,T02 Check confirmation of receipt,Resource04,2011/01/17 22:08:52.108,Variant 2,2,Internet,General,,Resource04,task-8607,complete,Group 4
case-5243,T06 Determine necessity of stop advice,Resource04,2011/01/17 22:09:12.513,Variant 2,2,Internet,General,,Resource04,task-8608,complete,Group 1
case-5243,T10 Determine necessity to stop indication,Resource04,2011/01/17 22:09:27.162,Variant 2,2,Internet,General,,Resource04,task-8610,complete,Group 1
case-5243,T04 Determine confirmation of receipt,Resource10,2011/01/19 23:57:14.202,Variant 2,2,Internet,General,,Resource04,task-8609,complete,Group 3
case-5243,T05 Print and send confirmation of receipt,admin1,2011/01/24 20:02:55.996,Variant 2,2,Internet,General,,Resource04,task-8967,complete,Group 2
case-5247,Confirmation of receipt,Resource21,2011/01/11 20:42:43.292,Variant 2,2,Internet,General,,Resource08,task-7635,complete,Group 1
case-5247,T02 Check confirmation of receipt,Resource08,2011/01/13 19:20:52.791,Variant 2,2,Internet,General,,Resource08,task-7651,complete,EMPTY
case-5247,T06 Determine necessity of stop advice,Resource08,2011/01/13 19:21:09.735,Variant 2,2,Internet,General,,Resource08,task-7652,complete,EMPTY
case-5247,T10 Determine necessity to stop indication,Resource08,2011/01/13 19:21:24.502,Variant 2,2,Internet,General,,Resource08,task-8031,complete,Group 1
case-5247,T04 Determine confirmation of receipt,Resource08,2011/01/13 19:21:59.109,Variant 2,2,Internet,General,,Resource08,task-8030,complete,EMPTY
case-5247,T05 Print and send confirmation of receipt,Resource08,2011/01/13 19:22:14.108,Variant 2,2,Internet,General,,Resource08,task-8033,complete,Group 2
case-5297,Confirmation of receipt,Resource04,2011/01/17 22:52:35.916,Variant 2,2,Internet,General,,Resource04,task-8085,complete,Group 1
case-5297,T02 Check confirmation of receipt,Resource04,2011/01/17 22:52:51.477,Variant 2,2,Internet,General,,Resource04,task-8635,complete,Group 4
case-5297,T06 Determine necessity of stop advice,Resource04,2011/01/17 22:53:08.838,Variant 2,2,Internet,General,,Resource04,task-8636,complete,Group 1
case-5297,T10 Determine necessity to stop indication,Resource04,2011/01/17 22:53:38.250,Variant 2,2,Internet,General,,Resource04,task-8638,complete,Group 1
case-5297,T04 Determine confirmation of receipt,Resource10,2011/01/20 00:05:34.699,Variant 2,2,Internet,General,,Resource04,task-8637,complete,Group 3
case-5297,T05 Print and send confirmation of receipt,admin1,2011/01/24 20:48:28.585,Variant 2,2,Internet,General,,Resource04,task-8974,complete,Group 2
case-5355,Confirmation of receipt,Resource12,2011/03/01 22:43:51.747,Variant 2,2,Internet,General,,Resource12,task-8686,complete,EMPTY
case-5355,T02 Check confirmation of receipt,Resource12,2011/03/02 17:27:07.117,Variant 2,2,Internet,General,,Resource12,task-14729,complete,EMPTY
case-5355,T06 Determine necessity of stop advice,Resource12,2011/03/02 17:33:01.590,Variant 2,2,Internet,General,,Resource12,task-14730,complete,Group 1
case-5355,T10 Determine necessity to stop indication,Resource12,2011/03/02 17:33:39.344,Variant 2,2,Internet,General,,Resource12,task-14842,complete,Group 1
case-5355,T04 Determine confirmation of receipt,Resource10,2011/03/02 18:00:13.975,Variant 2,2,Internet,General,,Resource12,task-14828,complete,Group 3
case-5355,T05 Print and send confirmation of receipt,admin1,2011/03/02 23:26:03.181,Variant 2,2,Internet,General,,Resource12,task-14859,complete,Group 2
case-5378,Confirmation of receipt,Resource15,2011/01/25 17:50:39.572,Variant 2,2,Internet,General,,Resource15,task-8840,complete,EMPTY
case-5378,T02 Check confirmation of receipt,Resource15,2011/01/25 17:50:58.132,Variant 2,2,Internet,General,,Resource15,task-9402,complete,Group 4
case-5378,T06 Determine necessity of stop advice,Resource15,2011/01/25 17:51:18.222,Variant 2,2,Internet,General,,Resource15,task-9403,complete,Group 1
case-5378,T10 Determine necessity to stop indication,Resource15,2011/01/25 17:56:09.803,Variant 2,2,Internet,General,,Resource15,task-9405,complete,Group 1
case-5378,T04 Determine confirmation of receipt,Resource10,2011/01/25 21:06:45.847,Variant 2,2,Internet,General,,Resource15,task-9404,complete,Group 3
case-5378,T05 Print and send confirmation of receipt,Resource15,2011/01/27 21:36:49.981,Variant 2,2,Internet,General,,Resource15,task-9473,complete,Group 2
case-5382,Confirmation of receipt,Resource17,2011/02/10 20:26:36.273,Variant 2,2,Desk,General,,Resource17,task-8887,complete,EMPTY
case-5382,T02 Check confirmation of receipt,Resource17,2011/02/10 20:38:31.394,Variant 2,2,Desk,General,,Resource17,task-11660,complete,EMPTY
case-5382,T06 Determine necessity of stop advice,Resource17,2011/02/10 20:42:11.791,Variant 2,2,Desk,General,,Resource17,task-11662,complete,Group 1
case-5382,T10 Determine necessity to stop indication,Resource17,2011/02/10 20:42:29.053,Variant 2,2,Desk,General,,Resource17,task-11677,complete,Group 1
case-5382,T04 Determine confirmation of receipt,Resource10,2011/02/10 21:00:29.578,Variant 2,2,Desk,General,,Resource17,task-11676,complete,Group 3
case-5382,T05 Print and send confirmation of receipt,admin1,2011/02/11 18:09:15.209,Variant 2,2,Desk,General,,Resource17,task-11700,complete,Group 2
case-5397,Confirmation of receipt,Resource01,2011/01/27 21:56:08.180,Variant 2,2,Internet,General,,Resource01,task-8933,complete,EMPTY
case-5397,T02 Check confirmation of receipt,Resource01,2011/01/27 21:56:23.514,Variant 2,2,Internet,General,,Resource01,task-9850,complete,Group 4
case-5397,T06 Determine necessity of stop advice,Resource01,2011/01/27 21:59:55.993,Variant 2,2,Internet,General,,Resource01,task-9851,complete,Group 1
case-5397,T10 Determine necessity to stop indication,Resource01,2011/01/27 22:00:37.807,Variant 2,2,Internet,General,,Resource01,task-9854,complete,Group 1
case-5397,T04 Determine confirmation of receipt,Resource07,2011/02/03 19:05:31.598,Variant 2,2,Internet,General,,Resource01,task-9852,complete,EMPTY
case-5397,T05 Print and send confirmation of receipt,Resource07,2011/02/03 19:06:00.875,Variant 2,2,Internet,General,,Resource01,task-10776,complete,Group 2
case-5406,Confirmation of receipt,Resource01,2011/01/27 23:34:17.431,Variant 2,2,Desk,General,,Resource07,task-8962,complete,EMPTY
case-5406,T02 Check confirmation of receipt,Resource01,2011/01/27 23:34:41.072,Variant 2,2,Desk,General,,Resource07,task-9891,complete,Group 4
case-5406,T06 Determine necessity of stop advice,Resource01,2011/01/27 23:44:42.382,Variant 2,2,Desk,General,,Resource07,task-9892,complete,Group 1
case-5406,T10 Determine necessity to stop indication,Resource01,2011/01/27 23:47:13.317,Variant 2,2,Desk,General,,Resource07,task-9895,complete,Group 1
case-5406,T04 Determine confirmation of receipt,Resource07,2011/02/03 20:10:54.978,Variant 2,2,Desk,General,,Resource07,task-9893,complete,EMPTY
case-5406,T05 Print and send confirmation of receipt,Resource07,2011/02/03 20:11:24.300,Variant 2,2,Desk,General,,Resource07,task-10793,complete,Group 2
case-5512,Confirmation of receipt,Resource08,2011/02/01 18:33:52.903,Variant 2,2,Internet,General,,Resource08,task-9638,complete,EMPTY
case-5512,T02 Check confirmation of receipt,Resource08,2011/02/01 18:35:13.754,Variant 2,2,Internet,General,,Resource08,task-10369,complete,Group 4
case-5512,T06 Determine necessity of stop advice,Resource08,2011/02/01 18:35:29.345,Variant 2,2,Internet,General,,Resource08,task-10370,complete,Group 1
case-5512,T10 Determine necessity to stop indication,Resource08,2011/02/01 18:35:51.153,Variant 2,2,Internet,General,,Resource08,task-10372,complete,Group 1
case-5512,T04 Determine confirmation of receipt,Resource10,2011/02/02 00:12:57.030,Variant 2,2,Internet,General,,Resource08,task-10371,complete,Group 3
case-5512,T05 Print and send confirmation of receipt,admin1,2011/02/02 23:37:24.440,Variant 2,2,Internet,General,,Resource08,task-10442,complete,Group 2
case-5521,Confirmation of receipt,Resource21,2011/01/27 19:16:05.297,Variant 2,2,Desk,General,,Resource09,task-9708,complete,Group 1
case-5521,T02 Check confirmation of receipt,Resource09,2011/02/07 18:59:47.985,Variant 2,2,Desk,General,,Resource09,task-9744,complete,EMPTY
case-5521,T06 Determine necessity of stop advice,Resource09,2011/02/07 19:36:21.148,Variant 2,2,Desk,General,,Resource09,task-9745,complete,Group 1
case-5521,T10 Determine necessity to stop indication,Resource09,2011/02/07 19:36:43.908,Variant 2,2,Desk,General,,Resource09,task-11195,complete,Group 1
case-5521,T04 Determine confirmation of receipt,Resource09,2011/02/09 18:07:00.990,Variant 2,2,Desk,General,,Resource09,task-11193,complete,EMPTY
case-5521,T05 Print and send confirmation of receipt,Resource09,2011/02/09 18:07:17.986,Variant 2,2,Desk,General,,Resource09,task-11443,complete,Group 2
case-5536,Confirmation of receipt,Resource08,2011/02/10 22:13:09.414,Variant 2,2,Internet,General,,Resource08,task-9738,complete,EMPTY
case-5536,T02 Check confirmation of receipt,Resource08,2011/02/10 22:13:25.364,Variant 2,2,Internet,General,,Resource08,task-11750,complete,Group 4
case-5536,T06 Determine necessity of stop advice,Resource08,2011/02/10 22:14:55.089,Variant 2,2,Internet,General,,Resource08,task-11751,complete,Group 1
case-5536,T10 Determine necessity to stop indication,Resource08,2011/02/10 22:15:11.585,Variant 2,2,Internet,General,,Resource08,task-11756,complete,Group 1
case-5536,T04 Determine confirmation of receipt,Resource10,2011/02/11 17:49:04.649,Variant 2,2,Internet,General,,Resource08,task-11752,complete,EMPTY
case-5536,T05 Print and send confirmation of receipt,admin1,2011/02/11 18:12:14.412,Variant 2,2,Internet,General,,Resource08,task-11841,complete,Group 2
case-5546,Confirmation of receipt,Resource01,2011/02/03 01:03:33.805,Variant 2,2,Internet,General,,Resource11,task-9807,complete,EMPTY
